index_content,word,nature,content_type,index_word
1254,点,q,neg,8
1254,到货,v,neg,9
1254,货在车,n,neg,10
1254,预约,v,neg,11
1254,安装,v,neg,12
1254,师傅,nr,neg,13
1254,点,m,neg,14
1254,安装,v,neg,15
1254,货,n,neg,16
1256,加热,v,neg,0
1256,太慢,a,neg,1
1256,打开,v,neg,2
1256,烧,v,neg,3
1256,小时,n,neg,4
1256,烧到,v,neg,5
1256,说好,v,neg,6
1256,材料,n,neg,7
1256,安装,v,neg,8
1256,安装,v,neg,9
1256,师父,n,neg,10
1256,材料,n,neg,11
1256,安装费,n,neg,12
1256,售后,n,neg,13
1256,打电话,l,neg,14
1256,拧上,v,neg,15
1256,拧,v,neg,16
1256,坏,a,neg,17
1256,算,v,neg,18
1256,拧,v,neg,19
1256,客服,n,neg,20
1256,打电话,l,neg,21
1256,问问,n,neg,22
1256,客服,n,neg,23
1256,安装,v,neg,24
1256,师傅,nr,neg,25
1256,提供,v,neg,26
1256,材料,n,neg,27
1256,漏水,n,neg,28
1256,提供,v,neg,29
1256,材料,n,neg,30
1256,角阀,n,neg,31
1256,缠,v,neg,32
1256,防水,v,neg,33
1256,胶带,n,neg,34
1256,真,d,neg,35
1256,漏水,n,neg,36
1256,材料,n,neg,37
1256,公司,n,neg,38
1256,钱,n,neg,39
1256,提供,v,neg,40
1256,材料,n,neg,41
1256,糊弄人,i,neg,42
1256,下回,v,neg,43
1256,真,d,neg,44
1256,东西,ns,neg,45
1256,服务,vn,neg,46
1256,太,d,neg,47
1256,差,a,neg,48
1257,差,a,neg,0
1257,评,n,neg,1
1257,价格,n,neg,2
1257,第一天,m,neg,3
1257,八百多,m,neg,4
1257,九百多,m,neg,5
1257,买完,v,neg,6
1257,八百多,m,neg,7
1257,客服,n,neg,8
1257,咨询,vn,neg,9
1257,回答,v,neg,10
1257,顾客,nr,neg,11
1257,含糊不清,l,neg,12
1258,物流,n,neg,0
1258,安装,v,neg,1
1258,不错,a,neg,2
1258,安装,v,neg,3
1258,费用,n,neg,4
1258,太贵,nr,neg,5
1258,说好,v,neg,6
1258,封顶,n,neg,7
1258,花,v,neg,8
1258,实在,v,neg,9
1258,气愤,n,neg,10
1258,欺诈,vn,neg,11
1258,消费者,n,neg,12
1258,现象,n,neg,13
1258,请,v,neg,14
1258,购买,v,neg,15
1258,问好,v,neg,16
1258,安装,v,neg,17
1258,投诉,v,neg,18
1258,相关,v,neg,19
1259,特别,d,neg,0
1259,洗澡,v,neg,1
1259,快点,d,neg,2
1259,洗,v,neg,3
1259,热水,n,neg,4
1259,推荐,v,neg,5
1259,购买,v,neg,6
1260,花,v,neg,0
1260,多元,m,neg,1
1260,专业,n,neg,2
1260,师傅,nr,neg,3
1260,安装,v,neg,4
1260,两台,m,neg,5
1260,当天,t,neg,6
1260,时间,n,neg,7
1260,监督,vn,neg,8
1260,安装,v,neg,9
1260,安装,v,neg,10
1260,工艺,n,neg,11
1260,师傅,nr,neg,12
1260,重装,n,neg,13
1260,请问,v,neg,14
1260,卖,v,neg,15
1260,请问,v,neg,16
1260,只管,c,neg,17
1260,收,v,neg,18
1260,材料费,n,neg,19
1260,安装,v,neg,20
1260,免费,vn,neg,21
1260,瞎搞,v,neg,22
1260,请问,v,neg,23
1260,安装,v,neg,24
1260,监督,vn,neg,25
1260,差,a,neg,26
1260,安装,v,neg,27
1260,工艺,n,neg,28
1260,好意思,l,neg,29
1260,收取,v,neg,30
1260,贵,a,neg,31
1260,材料费,n,neg,32
1260,一群,m,neg,33
1260,乌合之众,i,neg,34
1261,送来,v,neg,0
1261,几天,m,neg,1
1261,装,v,neg,2
1261,电话,n,neg,3
1262,配送,v,neg,0
1262,很快,d,neg,1
1262,包装,v,neg,2
1262,完好,a,neg,3
1262,天,q,neg,4
1262,安装,v,neg,5
1262,事,n,neg,6
1262,情况,n,neg,7
1262,好评,v,neg,8
1262,售后,n,neg,9
1262,投诉,v,neg,10
1263,差,a,neg,0
1263,评,n,neg,1
1263,糟糕,a,neg,2
1263,第一,m,neg,3
1263,发来,v,neg,4
1263,划痕,n,neg,5
1263,有块,r,neg,6
1263,漆,z,neg,7
1263,返回,v,neg,8
1263,第二次,m,neg,9
1263,发来,v,neg,10
1263,厂家,n,neg,11
1263,有没有,v,neg,12
1263,检查,vn,neg,13
1263,太,d,neg,14
1263,马虎,nr,neg,15
1263,两次,m,neg,16
1263,发来,v,neg,17
1263,图片,n,neg,18
1263,建议,n,neg,19
1263,网上,s,neg,20
1263,说不,l,neg,21
1263,影响,vn,neg,22
1263,完好无损,i,neg,23
1264,两个,m,neg,0
1264,月,m,neg,1
1264,降价,n,neg,2
1264,一百,m,neg,3
1264,伤心,n,neg,4
1265,安装,v,neg,0
1265,师傅,nr,neg,1
1265,乱,d,neg,2
1265,要价,n,neg,3
1265,说不,l,neg,4
1265,超过,v,neg,5
1265,安装,v,neg,6
1265,真不知道,i,neg,7
1265,管理,vn,neg,8
1265,最差,a,neg,9
1265,购物,n,neg,10
1267,商品质量,n,neg,0
1267,差,a,neg,1
1267,差,a,neg,2
1267,价保,n,neg,3
1267,不行,v,neg,4
1267,客服,n,neg,5
1267,服务态度,n,neg,6
1267,不好,d,neg,7
1267,能力,n,neg,8
1267,差,a,neg,9
1267,问,n,neg,10
1267,点,m,neg,11
1267,换,v,neg,12
1267,好几个,m,neg,13
1267,客服,n,neg,14
1267,事,n,neg,15
1267,忘记,v,neg,16
1267,撩,v,neg,17
1267,一遍,m,neg,18
1267,妹,n,neg,19
1267,宿迁,nr,neg,20
1267,客服,n,neg,21
1267,专员,n,neg,22
1267,服务,vn,neg,23
1267,差,a,neg,24
1267,一顿,m,neg,25
1267,气,n,neg,26
1267,电,n,neg,27
1267,送货,v,neg,28
1267,师傅,nr,neg,29
1267,一点,m,neg,30
1267,真的,d,neg,31
1267,早,a,neg,32
1267,跨,v,neg,33
1267,没意思,l,neg,34
1268,投诉,v,neg,0
1268,安装,v,neg,1
1268,人员,n,neg,2
1268,安装,v,neg,3
1268,时,n,neg,4
1268,在家,r,neg,5
1268,安装,v,neg,6
1268,家,q,neg,7
1268,发现,v,neg,8
1268,安装,v,neg,9
1268,完离,v,neg,10
1268,插座,n,neg,11
1268,差,a,neg,12
1268,几厘米,m,neg,13
1268,只能,v,neg,14
1268,新安,ns,neg,15
1268,插座,n,neg,16
1268,脱,v,neg,17
1268,裤子,n,neg,18
1268,放屁,v,neg,19
1268,多此一举,l,neg,20
1268,事先,d,neg,21
1268,差,a,neg,22
1268,评,n,neg,23
1269,几百块,m,neg,0
1269,安装费,n,neg,1
1269,两根,m,neg,2
1269,管子,n,neg,3
1269,厘米,q,neg,4
1269,两个,m,neg,5
1269,阀门,n,neg,6
1269,抢钱,v,neg,7
1269,搭架子,n,neg,8
1269,东西,ns,neg,9
1269,安装,v,neg,10
1269,块钱,n,neg,11
1269,感觉,n,neg,12
1269,商品,n,neg,13
1269,便宜,a,neg,14
1269,安装,v,neg,15
1269,喊,v,neg,16
1269,免费,vn,neg,17
1269,配件,n,neg,18
1269,高价,n,neg,19
1269,安装,v,neg,20
1269,外包,n,neg,21
1269,笑,v,neg,22
1269,死,v,neg,23
1270,问,v,neg,0
1270,免费,vn,neg,1
1270,装,n,neg,2
1270,安装,v,neg,3
1270,师傅,nr,neg,4
1270,的的,u,neg,5
1270,装,n,neg,6
1270,费用,n,neg,7
1270,免费,vn,neg,8
1270,安装,v,neg,9
1270,遥控器,n,neg,10
1270,只能,v,neg,11
1270,加,v,neg,12
1270,减,v,neg,13
1270,总体,n,neg,14
1270,评价,n,neg,15
1270,东西,ns,neg,16
1270,服务,vn,neg,17
1270,不好,d,neg,18
1271,天通,nz,neg,0
1271,苑,ng,neg,1
1271,安装,v,neg,2
1271,人员,n,neg,3
1271,水平,n,neg,4
1271,太,d,neg,5
1271,差,a,neg,6
1271,接头,v,neg,7
1271,结完,v,neg,8
1271,漏水,n,neg,9
1271,找,v,neg,10
1271,理由,n,neg,11
1271,推脱,v,neg,12
1271,丢,zg,neg,13
1271,商城,ns,neg,14
1271,脸,n,neg,15
1271,收费,n,neg,16
1271,标准,n,neg,17
1271,高,a,neg,18
1271,花,v,neg,19
1271,钱,n,neg,20
1271,装好,v,neg,21
1271,点,q,neg,22
1271,废话,n,neg,23
1271,素质,n,neg,24
1272,物流,n,neg,0
1272,不错,a,neg,1
1272,安装,v,neg,2
1272,诚信,nz,neg,3
1272,可言,v,neg,4
1272,下单,n,neg,5
1272,选定,v,neg,6
1272,安装,v,neg,7
1272,日期,t,neg,8
1272,打电话,l,neg,9
1272,先,d,neg,10
1272,电话,n,neg,11
1272,查,v,neg,12
1272,半天,m,neg,13
1272,找到,v,neg,14
1272,订单,n,neg,15
1272,问,v,neg,16
1272,想,v,neg,17
1272,安装,v,neg,18
1272,办法,n,neg,19
1272,保证,v,neg,20
1272,当天,t,neg,21
1272,安装,v,neg,22
1272,下单,n,neg,23
1272,选,v,neg,24
1272,安装,v,neg,25
1272,日期,t,neg,26
1272,干嘛,n,neg,27
1272,服务,vn,neg,28
1272,太,d,neg,29
1272,差,a,neg,30
1273,买回来,l,neg,0
1273,放,v,neg,1
1273,安装,v,neg,2
1273,老公,nr,neg,3
1273,质量,n,neg,4
1273,最气,a,neg,5
1273,快递,v,neg,6
1273,员,q,neg,7
1273,态度,n,neg,8
1273,太,d,neg,9
1273,不好,d,neg,10
1273,吵起来,v,neg,11
1273,送到,v,neg,12
1273,家门口,s,neg,13
1273,帮,v,neg,14
1273,进,v,neg,15
1273,家里,s,neg,16
1273,怀着,v,neg,17
1273,孕,j,neg,18
1273,看不出来,v,neg,19
1273,老公,nr,neg,20
1273,家里,s,neg,21
1273,退货,v,neg,22
1273,没见,v,neg,23
1273,快递,v,neg,24
1273,员,zg,neg,25
1273,老公,nr,neg,26
1273,打电话,l,neg,27
1273,真的,d,neg,28
1273,生气,n,neg,29
1273,老公,nr,neg,30
1273,打电话,l,neg,31
1274,小时,n,neg,0
1274,降价,n,neg,1
1274,客服,n,neg,2
1274,专业,n,neg,3
1274,承认,v,neg,4
1274,降价,n,neg,5
1274,情况,n,neg,6
1274,找,v,neg,7
1274,差价,n,neg,8
1275,物流,n,neg,0
1275,产品,n,neg,1
1275,没用,v,neg,2
1275,售后,n,neg,3
1275,极差,n,neg,4
1275,安装,v,neg,5
1275,师傅,nr,neg,6
1275,首次,m,neg,7
1275,上门,ns,neg,8
1275,安装,v,neg,9
1275,时,n,neg,10
1275,告知,v,neg,11
1275,自备,v,neg,12
1275,管材,n,neg,13
1275,免费,vn,neg,14
1275,安装,v,neg,15
1275,挂,v,neg,16
1275,墙上,s,neg,17
1275,走,v,neg,18
1275,投诉,v,neg,19
1275,售后,n,neg,20
1275,打电话,l,neg,21
1275,告知,v,neg,22
1275,二次,m,neg,23
1275,上门,ns,neg,24
1275,收费,n,neg,25
1276,花,v,neg,0
1276,一千只,m,neg,1
1276,十元,m,neg,2
1276,效果,n,neg,3
1276,装配成,n,neg,4
1276,收工,n,neg,5
1276,乱来,v,neg,6
1277,机器,n,neg,0
1277,不错,a,neg,1
1277,派,v,neg,2
1277,安装公司,nt,neg,3
1277,太,d,neg,4
1277,支架,n,neg,5
1277,宝宝,nr,neg,6
1277,派来,v,neg,7
1277,公司,n,neg,8
1277,钢铁,n,neg,9
1277,涨价,n,neg,10
1277,坑,n,neg,11
1277,客户,n,neg,12
1278,老火,n,neg,0
1278,说好,v,neg,1
1278,包,v,neg,2
1278,安装,v,neg,3
1278,天才,n,neg,4
1278,来装,v,neg,5
1278,干,v,neg,6
1278,娘,n,neg,7
1278,还收,v,neg,8
1278,我块,r,neg,9
1278,安裝,v,neg,10
1278,费,n,neg,11
1278,星,n,neg,12
1278,物流,n,neg,13
1279,差,a,neg,0
1279,评,n,neg,1
1279,大大的,nz,neg,2
1279,差,a,neg,3
1279,评,n,neg,4
1279,新,a,neg,5
1279,安装,v,neg,6
1279,发现,v,neg,7
1279,防电,j,neg,8
1279,墙,n,neg,9
1279,漏水,n,neg,10
1279,安装,v,neg,11
1279,师傅,nr,neg,12
1279,拆开,v,neg,13
1279,出厂,n,neg,14
1279,前,f,neg,15
1279,组装,v,neg,16
1279,卖,v,neg,17
1279,安装,v,neg,18
1279,发现,v,neg,19
1279,过程,n,neg,20
1279,中,f,neg,21
1279,事故,n,neg,22
1279,哭,v,neg,23
1280,售,v,neg,0
1280,服务,vn,neg,1
1280,不好,d,neg,2
1280,第一次,m,neg,3
1280,退货,v,neg,4
1281,价值,n,neg,0
1281,关健,nr,neg,1
1281,农村,n,neg,2
1281,送货,v,neg,3
1281,安装,v,neg,4
1282,烧水,n,neg,0
1282,时间,n,neg,1
1282,太慢,a,neg,2
1282,慢,a,neg,3
1282,朋友,n,neg,4
1283,电,n,neg,0
1283,安装,v,neg,1
1283,限额,n,neg,2
1283,下单,n,neg,3
1283,时,n,neg,4
1283,客服,n,neg,5
1283,告诉,v,neg,6
1283,真的,d,neg,7
1283,真,d,neg,8
1283,安装,v,neg,9
1283,告诉,v,neg,10
1283,听,v,neg,11
1283,安装,v,neg,12
1283,师傅,nr,neg,13
1283,明细,ad,neg,14
1283,价格表,n,neg,15
1283,东西,ns,neg,16
1283,先,d,neg,17
1283,好坏,v,neg,18
1283,讲,v,neg,19
1283,诚信,nz,neg,20
1283,实,n,neg,21
1283,宣传,vn,neg,22
1283,够,v,neg,23
1283,恶心,n,neg,24
1284,零件,mq,neg,0
1284,害,v,neg,1
1284,花元,nr,neg,2
1284,零件,mq,neg,3
1284,气死我了,l,neg,4
1285,月,m,neg,0
1285,日,m,neg,1
1285,月,m,neg,2
1285,日,m,neg,3
1285,收到,v,neg,4
1285,货物,n,neg,5
1285,建议,n,neg,6
1285,回复,v,neg,7
1285,感觉,n,neg,8
1285,石沉大海,nr,neg,9
1285,客服,n,neg,10
1285,人员,n,neg,11
1285,找,v,neg,12
1285,理由,n,neg,13
1285,推脱,v,neg,14
1285,找,v,neg,15
1285,不到,v,neg,16
1285,正,d,neg,17
1285,真的,d,neg,18
1285,原因,n,neg,19
1285,解决问题,n,neg,20
1285,超过,v,neg,21
1285,配送,v,neg,22
1285,期限,n,neg,23
1285,有个,r,neg,24
1285,预警,vn,neg,25
1285,措施,n,neg,26
1285,超过,v,neg,27
1285,天,q,neg,28
1285,未,d,neg,29
1285,配送,v,neg,30
1285,级别,n,neg,31
1285,超过,v,neg,32
1285,天,q,neg,33
1285,级别,n,neg,34
1285,超,v,neg,35
1285,天,q,neg,36
1285,物流配送,n,neg,37
1285,电话,n,neg,38
1285,不上,d,neg,39
1285,服务,vn,neg,40
1285,人员,n,neg,41
1285,回电,v,neg,42
1285,打不接,v,neg,43
1285,拒接,v,neg,44
1285,找,v,neg,45
1285,不到,v,neg,46
1285,相关,v,neg,47
1285,负责人,n,neg,48
1285,落实到人,l,neg,49
1285,客服,n,neg,50
1285,人员,n,neg,51
1285,抱歉,v,neg,52
1285,尽力,d,neg,53
1285,解决,v,neg,54
1285,客户,n,neg,55
1285,道歉,v,neg,56
1285,解决,v,neg,57
1285,解决,v,neg,58
1285,抱歉,v,neg,59
1285,客服,n,neg,60
1285,专人,n,neg,61
1285,跟进,v,neg,62
1285,客服,n,neg,63
1285,上下班,v,neg,64
1285,规矩,n,neg,65
1285,点,q,neg,66
1285,下班,v,neg,67
1285,客户,n,neg,68
1285,客服,n,neg,69
1285,专,n,neg,70
1285,员工,n,neg,71
1285,号,m,neg,72
1285,主动,b,neg,73
1285,物流配送,n,neg,74
1285,信息,n,neg,75
1285,显示,v,neg,76
1285,时间,n,neg,77
1285,送到,v,neg,78
1285,时间,n,neg,79
1285,显示,v,neg,80
1285,送到,v,neg,81
1285,回访,v,neg,82
1285,电话,n,neg,83
1285,未,d,neg,84
1285,送到,v,neg,85
1285,原因,n,neg,86
1285,制度,n,neg,87
1285,很大,a,neg,88
1285,后台,n,neg,89
1285,服务,vn,neg,90
1285,跟不上,v,neg,91
1285,希望,v,neg,92
1285,反馈,v,neg,93
1285,专人,n,neg,94
1285,回复,v,neg,95
1285,相关,v,neg,96
1285,领导,n,neg,97
1285,解决,v,neg,98
1285,最终,d,neg,99
1285,废话,n,neg,100
1285,一篇,m,neg,101
1286,看着,v,neg,0
1286,行,zg,neg,1
1286,没用,v,neg,2
1286,售后,n,neg,3
1286,漏水,n,neg,4
1286,没人管,l,neg,5
1287,差,a,neg,0
1287,评,n,neg,1
1287,明明,t,neg,2
1287,写,v,neg,3
1287,安装费,n,neg,4
1287,二百元,m,neg,5
1287,封顶,n,neg,6
1287,收,v,neg,7
1287,二百,m,neg,8
1287,二十元,m,neg,9
1287,上当受骗,l,neg,10
1288,加热,v,neg,0
1288,太慢,a,neg,1
1288,想,v,neg,2
1288,保温,n,neg,3
1288,做,v,neg,4
1288,不到,v,neg,5
1288,保温,n,neg,6
1288,效果,n,neg,7
1288,不好,d,neg,8
1288,表面,n,neg,9
1288,热,a,neg,10
1289,免费,vn,neg,0
1289,安装,v,neg,1
1289,零件,mq,neg,2
1289,真实,d,neg,3
1289,太贵,nr,neg,4
1289,安装,v,neg,5
1289,师傅,nr,neg,6
1289,进门,v,neg,7
1289,第一件,m,neg,8
1289,事,n,neg,9
1289,告诉,v,neg,10
1289,额外,b,neg,11
1289,花费,n,neg,12
1289,一百四五十,m,neg,13
1289,零件,mq,neg,14
1289,费,v,neg,15
1289,免费,vn,neg,16
1289,安装,v,neg,17
1290,刷,v,neg,0
1290,三观,nz,neg,1
1290,服务质量,n,neg,2
1290,下滑,v,neg,3
1291,安装,v,neg,0
1291,差劲,n,neg,1
1291,出钱,v,neg,2
1291,材料,n,neg,3
1291,别家,r,neg,4
1291,三四倍,m,neg,5
1291,差,a,neg,6
1291,差,a,neg,7
1291,差,a,neg,8
1292,降价,n,neg,0
1292,....,m,neg,1
1293,售后,n,neg,0
1293,一点,m,neg,1
1293,不好,d,neg,2
1293,上门,ns,neg,3
1293,安装,v,neg,4
1293,卖,v,neg,5
1293,配件,n,neg,6
1293,安装,v,neg,7
1293,购买,v,neg,8
1293,挂件,n,neg,9
1293,厂家,n,neg,10
1293,配备,v,neg,11
1293,螺栓,n,neg,12
1293,墙体,n,neg,13
1293,混,v,neg,14
1293,泥土,n,neg,15
1293,螺丝,n,neg,16
1293,安装,v,neg,17
1293,太,d,neg,18
1293,费劲,a,neg,19
1293,带来,v,neg,20
1293,水管,n,neg,21
1293,厂家,n,neg,22
1293,厂家,n,neg,23
1293,做法,v,neg,24
1294,服务态度,n,neg,0
1294,不好,d,neg,1
1294,物流,n,neg,2
1294,找,v,neg,3
1294,不到,v,neg,4
1294,地方,n,neg,5
1294,下楼,v,neg,6
1294,安装,v,neg,7
1294,收费,n,neg,8
1294,收费,n,neg,9
1294,告诉,v,neg,10
1294,收费,n,neg,11
1294,先前,t,neg,12
1294,告诉,v,neg,13
1294,收费,n,neg,14
1294,送货,v,neg,15
1294,物品,n,neg,16
1294,地上,s,neg,17
1294,扔,v,neg,18
1294,太度,n,neg,19
1294,太,d,neg,20
1294,差,a,neg,21
1295,位置,v,neg,0
1295,打电话,l,neg,1
1295,安装,v,neg,2
1295,师傅,nr,neg,3
1295,管件,n,neg,4
1295,安装,v,neg,5
1295,管件,n,neg,6
1295,管件,n,neg,7
1295,不用,v,neg,8
1295,安装,v,neg,9
1295,投诉,v,neg,10
1295,售后,n,neg,11
1295,打电话,l,neg,12
1295,管件,n,neg,13
1295,安装,v,neg,14
1295,拉倒,v,neg,15
1295,拜拜,ns,neg,16
1295,下次,t,neg,17
1295,没用,v,neg,18
1295,啥样,r,neg,19
1295,售后,n,neg,20
1295,真,d,neg,21
1295,坑人,n,neg,22
1295,星,n,neg,23
1295,用住,v,neg,24
1295,完蛋,v,neg,25
1295,玩意,n,neg,26
1297,物流,n,neg,0
1297,太慢,a,neg,1
1297,安装,v,neg,2
1297,乱收费,n,neg,3
1297,说好,v,neg,4
1297,以内,f,neg,5
1297,随便,d,neg,6
1297,安,v,neg,7
1297,支架,n,neg,8
1297,加,v,neg,9
1297,材料费,n,neg,10
1297,乱收,v,neg,11
1298,帮,v,neg,0
1298,亲戚,n,neg,1
1298,安装,v,neg,2
1298,品牌,n,neg,3
1299,美地,ns,neg,0
1299,公司,n,neg,1
1299,品牌,n,neg,2
1299,服务,vn,neg,3
1299,收到,v,neg,4
1299,货,n,neg,5
1299,安装工,n,neg,6
1299,安,v,neg,7
1299,不行,v,neg,8
1299,不行,v,neg,9
1299,俩天,m,neg,10
1299,客服,n,neg,11
1299,安,v,neg,12
1299,没问,v,neg,13
1299,安,v,neg,14
1299,配件,n,neg,15
1299,安装工,n,neg,16
1299,本来,t,neg,17
1299,免费,vn,neg,18
1299,安装,v,neg,19
1299,花,v,neg,20
1299,一百,m,neg,21
1299,几十块,m,neg,22
1299,费用,n,neg,23
1299,卖,v,neg,24
1299,十块钱,nz,neg,25
1299,一个角,m,neg,26
1299,阀,n,neg,27
1299,卖,v,neg,28
1299,坑人,n,neg,29
1299,客服,n,neg,30
1299,服务态度,n,neg,31
1299,更是,d,neg,32
1299,恶劣,a,neg,33
1299,爱答不理,i,neg,34
1299,提前,v,neg,35
1299,问,n,neg,36
1299,挨,v,neg,37
1299,坑,n,neg,38
1299,找,v,neg,39
1299,服务态度,n,neg,40
1299,品牌,n,neg,41
1299,购买,v,neg,42
1300,货已到,l,neg,0
1300,公司,n,neg,1
1300,售后服务,l,neg,2
1300,非,h,neg,3
1300,厂家,n,neg,4
1300,技术人员,n,neg,5
1300,安装,v,neg,6
1300,保修,v,neg,7
1300,安装,v,neg,8
1300,师傅,nr,neg,9
1300,确,d,neg,10
1300,想,v,neg,11
1300,办法,n,neg,12
1300,安装,v,neg,13
1300,师傅,nr,neg,14
1300,差,a,neg,15
1300,评,n,neg,16
1301,....,m,neg,0
1301,安装,v,neg,1
1301,人员,n,neg,2
1301,箱子,n,neg,3
1301,没拆,v,neg,4
1301,开口,n,neg,5
1301,块钱,n,neg,6
1301,材料,n,neg,7
1301,钱,n,neg,8
1301,早就,d,neg,9
1301,东西,ns,neg,10
1301,全,a,neg,11
1301,消费者,n,neg,12
1301,说实话,l,neg,13
1301,过分,n,neg,14
1301,.....,m,neg,15
1302,东西,ns,neg,0
1302,安装,v,neg,1
1302,安装,v,neg,2
1302,花,v,neg,3
1302,安装费,n,neg,4
1302,装,v,neg,5
1302,后期,t,neg,6
1302,找,v,neg,7
1302,水电,n,neg,8
1302,师傅,nr,neg,9
1302,帮忙,v,neg,10
1302,混,n,neg,11
1302,水阀,n,neg,12
1302,师傅,nr,neg,13
1302,告诉,v,neg,14
1302,装,v,neg,15
1302,电源,n,neg,16
1302,口,q,neg,17
1302,进水,v,neg,18
1302,好不好,l,neg,19
1302,真不知道,i,neg,20
1302,装饰品,n,neg,21
1303,评论,n,neg,0
1303,售后,n,neg,1
1303,装,v,neg,2
1303,安装费,n,neg,3
1303,无形之中,l,neg,4
1303,要交,v,neg,5
1303,家,m,neg,6
1303,管子,n,neg,7
1303,行,v,neg,8
1303,这条,mq,neg,9
1303,注定,v,neg,10
1303,花钱,n,neg,11
1303,安装,v,neg,12
1303,反正,d,neg,13
1303,装,v,neg,14
1303,做,v,neg,15
1303,锤子,n,neg,16
1303,生意,v,neg,17
1303,免费,vn,neg,18
1303,免费,vn,neg,19
1303,变相,n,neg,20
1303,收费,n,neg,21
1303,破,v,neg,22
1303,管子,n,neg,23
1303,值,n,neg,24
1303,几个,m,neg,25
1303,钱,n,neg,26
1304,想,v,neg,0
1304,售后,n,neg,1
1304,安装,v,neg,2
1304,太,d,neg,3
1304,差劲,n,neg,4
1304,一点,m,neg,5
1305,机器,n,neg,0
1305,没什么,l,neg,1
1305,差,a,neg,2
1305,遥控器,n,neg,3
1305,半个,m,neg,4
1305,月,m,neg,5
1305,客服,n,neg,6
1305,提供,v,neg,7
1305,一堆,m,neg,8
1305,东西,ns,neg,9
1305,第一次,m,neg,10
1305,客服,n,neg,11
1305,接待,v,neg,12
1305,一次性,d,neg,13
1305,告知,v,neg,14
1305,半个,m,neg,15
1305,月,m,neg,16
1305,遥控器,n,neg,17
1305,想,v,neg,18
1305,问,n,neg,19
1305,客服,n,neg,20
1306,这家,r,neg,0
1306,店,n,neg,1
1306,服务,vn,neg,2
1306,差,a,neg,3
1306,配件,n,neg,4
1306,配,v,neg,5
1306,膨胀,v,neg,6
1306,螺丝,n,neg,7
1307,满意,v,neg,0
1307,配,v,neg,1
1307,遥控,vn,neg,2
1307,难,a,neg,3
1307,控制,v,neg,4
1308,送货,v,neg,0
1308,速度,n,neg,1
1308,太慢,a,neg,2
1309,欺骗,v,neg,0
1309,消费者,n,neg,1
1309,说好,v,neg,2
1309,送,v,neg,3
1309,东西,ns,neg,4
1309,客服,n,neg,5
1309,一再,d,neg,6
1309,推脱,v,neg,7
1310,第一个,m,neg,0
1310,满意,v,neg,1
1310,产品,n,neg,2
1310,昨天,t,neg,3
1310,安装,v,neg,4
1310,俩,m,neg,5
1310,小时,n,neg,6
1310,发现,v,neg,7
1310,内胆,n,neg,8
1310,漏水,n,neg,9
1310,折腾,v,neg,10
1310,换货,nz,neg,11
1310,第二个,m,neg,12
1310,满意,v,neg,13
1310,电话,n,neg,14
1310,昨天,t,neg,15
1310,半小时,b,neg,16
1310,愣,v,neg,17
1310,打进去,v,neg,18
1310,太,d,neg,19
1310,扯,v,neg,20
1310,第三个,m,neg,21
1310,满意,v,neg,22
1310,申请,v,neg,23
1310,价保,n,neg,24
1310,退货,v,neg,25
1310,快递,v,neg,26
1310,小哥,n,neg,27
1310,力,n,neg,28
1310,表扬,v,neg,29
1311,不错,a,neg,0
1311,价格,n,neg,1
1311,太坑,n,neg,2
1311,两百多,m,neg,3
1311,安装费,n,neg,4
1311,商品价格,n,neg,5
1311,坑,n,neg,6
1312,安装,v,neg,0
1312,材料费,n,neg,1
1312,配料,n,neg,2
1312,没配,v,neg,3
1313,好用,v,neg,0
1313,没用,v,neg,1
1313,送货,v,neg,2
1313,服务,vn,neg,3
1313,太,d,neg,4
1313,差,a,neg,5
1314,送货,v,neg,0
1314,速度,n,neg,1
1314,确实,ad,neg,2
1314,很快,d,neg,3
1314,安装,v,neg,4
1314,人员,n,neg,5
1314,安装,v,neg,6
1314,慢,a,neg,7
1314,服务态度,n,neg,8
1314,差,a,neg,9
1314,安装,v,neg,10
1314,电源插座,n,neg,11
1314,导致,v,neg,12
1314,收,v,neg,13
1314,安装费,n,neg,14
1314,语,ng,neg,15
1315,不好,d,neg,0
1315,安装费,n,neg,1
1315,贵,a,neg,2
1317,烧热,v,neg,0
1317,到度,d,neg,1
1317,洗完,v,neg,2
1317,热水,n,neg,3
1317,洗,v,neg,4
1317,时间,n,neg,5
1317,弄,v,neg,6
1317,洗发露,nz,neg,7
1317,没冲,v,neg,8
1317,干净,a,neg,9
1317,没水,v,neg,10
1319,机器,n,neg,0
1319,毛病,n,neg,1
1319,售后服务,l,neg,2
1319,太,d,neg,3
1319,差,a,neg,4
1319,态度,n,neg,5
1319,不用,v,neg,6
1319,管件,n,neg,7
1319,不乐意,i,neg,8
1319,安装,v,neg,9
1319,人员,n,neg,10
1319,工资,vn,neg,11
1319,卖,v,neg,12
1319,管件,n,neg,13
1321,第一次,m,neg,0
1321,打差,v,neg,1
1321,评,v,neg,2
1321,装,v,neg,3
1321,师傅,nr,neg,4
1321,服务,vn,neg,5
1321,太,d,neg,6
1321,差,a,neg,7
1321,上下水,ns,neg,8
1321,弄坏了,i,neg,9
1321,花,v,neg,10
1321,多块,m,neg,11
1321,修好,v,neg,12
1321,希望,v,neg,13
1321,服务,vn,neg,14
1321,这块,r,neg,15
1321,供应商,n,neg,16
1321,协商,n,neg,17
1321,跟上,f,neg,18
